x1,x2,x3,x4,x5
138.05624621099864,122.69989215241388,166.63061097027756,100.17988650740111,151.81262057404842
163.43915057290067,117.30324206261453,137.61297105437296,151.46707555626864,176.24035062155366
173.5144692560472,184.56127981419283,150.48824232817213,131.5683104319578,163.0323466911638
190.39654261826394,137.84430333425968,156.970384996023,169.7276574449981,180.0601995737865
195.8691676505411,160.28723036324763,173.1674828065265,184.14387916941553,140.93196210660815
185.25086169941136,140.7302167420546,173.7112730226888,160.31189552581367,197.02946236855138
186.13071449228462,135.57730942856898,158.4447061073226,199.1147012127278,173.57642621463904
159.40761016659508,186.05049120819862,138.54811855483615,173.66181291332188,198.73474372214324
182.76517091698278,138.43339007463786,193.981715815954,158.38008251269397,171.8114856678469
194.7057922846706,182.5567495423905,135.8989247775239,156.49834770245442,170.85188666509643
170.06942793159794,135.29504574204788,156.12115152969193,194.09336143234304,182.07951758358928
167.13106435186629,152.93857314907,192.29481767196313,179.38883505377592,132.13557330950377
175.48392005654145,147.22848752717707,188.96081064548522,162.49726071208914,125.17103596349276
157.86681711319792,184.13092732262038,120.2735960309686,142.69417124405817,170.89241377275403
171.38436868253413,157.598023195495,118.58341937829961,141.78308830317437,186.4081761985662
173.32539743831364,159.19142414586412,119.49355661302258,188.14567641971718,143.3767585850579
186.34217256332167,114.90953483387996,156.20576899775153,170.82247047286322,139.4863821759849
187.82826396615155,113.29283397479428,171.58150940954303,156.32830506250744,138.76972282207953
160.4994954183244,143.63363195856618,119.17938037355692,190.6753126240389,175.22905582276954
162.90756453206842,119.59588919076243,194.6870156015111,145.04732364039015,178.16863537614032
121.43356937139663,195.47148699047477,164.10338251194605,146.72149865761065,179.28605770156236
184.04065593204132,168.6313168259694,200.6220847970492,124.32808870824717,150.47405122846922
181.45619769372576,145.22315455461268,164.1639765292157,117.26459515373763,200.09859842356877
159.4118855936998,140.204280652463,193.7198494771406,112.39813009926746,175.97782613284826
142.19501114972348,178.55421922380606,123.42562896279131,97.43415621393441,159.66103050806367
63.30388752511147,107.0780895533144,144.77952848293992,87.92797349477817,124.83259055120297
75.63176465131563,39.68396564239754,109.21606325745427,91.11935855295,59.550018750288196
73.28648856261833,57.42381132894822,93.00398378897981,24.58004931953839,42.226062708523806
20.3156859962762,87.52364355817,51.63474154578031,67.41518664345894,36.53593103632248
65.58644306944292,49.85054464207869,19.074668241266558,86.57713125108172,35.41381787931946
22.820990945660537,70.32808258856436,54.987645052042154,89.91256425705552,40.02157669488284
27.781437641283492,75.75707971769994,60.802288034400235,45.80611250864062,93.90997969523987
81.55922828463648,48.211437862061445,102.1303227046377,29.397477799617622,64.66100252430338
85.64670202812742,105.41192813530901,53.24252934892724,33.47672088822069,69.49405208724286
32.050822735693146,89.24836917541646,70.98150602075077,52.75023881258198,111.4932142283343
62.244080216780915,24.132854592081863,44.250830603114295,82.02850734631991,107.09278259409915
20.223246538849054,55.86684579962218,100.05471411558084,38.80330278335286,74.71408683853547
18.68376053309566,67.87112020796326,51.075594973079845,89.84003380997872,35.535589948464725
32.54423007225649,86.83308738691254,47.63141269649089,64.06748016369379,16.6282461949474
64.3472495464272,14.716656686133344,30.666326824346772,46.38821079991355,89.45263722905634
46.066866339844786,14.490821062937254,89.76072870235154,30.370722433593535,63.96667689119099
28.85245178694049,45.03338027360494,91.26577249102714,64.29324503288366,12.850276839830109
26.458518493589725,65.28517516475787,43.75595233275975,10.53504774384393,96.86235091225623
