x1,x2,x3,x4,x5
49.695012364237904,40.63291670766057,35.87657343082116,29.10607942459354,45.0114726385452
52.88423980684039,48.309594205669576,31.686020020217963,39.02390118700148,43.923104711976976
35.772887951643895,56.432678537900614,47.96949776345724,52.098196606967555,42.98515440592007
55.066291869409135,46.022410405160215,38.764290471326824,50.84700687632565,59.595371468130004
54.85110267671059,39.49039028625151,59.03915820742085,50.796808056851916,46.06164720615793
46.05325338261,50.87727072928939,59.19141974298184,54.95543743399108,39.03265566203291
55.40519024373675,59.48607982591137,46.480833655912676,39.75395904718121,51.3646420607983
50.37286539299275,37.4627324629229,59.5347840359053,45.012450231042166,54.83402694576068
45.243573643325995,54.519072951144686,50.30073718894766,58.975997242507,37.849261053688345
46.84908825129981,61.68752877229397,56.871528839406395,52.1854105728478,38.946121465282445
61.851997006659765,49.930503220395366,57.94841592228394,54.20860098055161,43.53197013441095
57.15456263165195,61.367598678180066,53.08687557228057,48.25313457377133,41.02938627756653
38.138448330065316,55.60532329528535,45.6401844324737,50.99953843812758,60.54107364152709
49.43654870853854,60.01129848627934,35.4654369534638,54.5386662446521,43.74364106672824
34.99088641941197,59.25916886010486,53.8405969257231,43.077071295545835,48.84878561648636
50.691808145773784,37.18075337797778,60.27838441009522,45.18673003506168,55.34829566948139
61.69291711004177,40.3444145746097,47.453987706498886,52.509811752489924,57.004114890554355
54.656089731006084,62.442166630869984,43.669319599118815,58.47575722334443,50.268187819476736
56.15893662199357,60.29872912557669,43.64634896566071,64.68173862547685,51.06567412145
49.61618211772759,59.84234507171783,55.119987060396,64.70968210378312,41.428194923857085
53.04967658161731,39.60303617187825,57.876336508009864,47.49562596784684,63.19719522327111
63.46562061770576,37.87112291389036,57.809930567019194,46.42826004925931,52.45389534338929
57.547038941981974,36.75246037032671,63.63751299533277,51.99950888420689,45.696279615069365
62.2440581572726,51.22644318294507,37.048073666200224,56.5904946052873,45.362908029677016
48.39587865662179,34.24656235999665,53.563587865615276,59.36674255998135,42.78028765075281
38.55567217221123,29.960271073410034,56.790383350031966,50.48205761443845,44.83605882572036
32.570537581728175,52.352526552140816,23.53948590390272,39.1787842129413,45.338987906811965
35.50085586536076,28.912788739352585,48.83779373545301,41.677712627583276,20.047028565765853
31.088512412095813,42.97977728992775,17.644040556269964,36.64215954105735,25.138859095181548
26.998587427009245,38.322261763166644,14.5584711829119,32.198494504340374,21.451084716190266
12.3891431049238,35.36759870871484,29.345943108680082,24.370970777212356,19.022994619504352
10.907114718786957,33.26412801528364,22.187228163886584,17.10927044077859,27.12668630031873
19.964205092496094,9.363256565382429,31.008040956729076,25.010627059054645,15.164050479898547
7.516277987166158,23.03231678638292,12.989449147700967,17.900794812864802,29.670988535593356
21.120518123958043,27.70847601794189,6.011654766367348,11.167542973240815,15.963191864512897
12.179656911781327,21.928627707599386,4.357694693726553,16.437621873183218,8.384521078468202
6.2912548945548945,17.570557536300026,12.858120486631169,3.058635291641029,9.387870363417392
8.90506720331845,2.499784252554998,18.188276243473695,12.70268726181106,5.615846426226818
7.926217283261056,2.028063604432221,17.437980130182122,11.7431569730063,4.906711690169795
13.772454266139079,22.131575234329926,8.65481497217887,1.5908105450325882,4.7644909671297935
4.290679241458939,20.882253969971963,12.600673210141533,1.4203862882092575,7.824547565828488
1.5030299267397627,18.497563559479058,4.245923155704683,11.782218635572864,7.457236815543502
6.568155869973243,1.4691217912595822,3.8784790029286484,14.822571848115752,9.868902176861992
