Column1,Column2,Column3,Column4,Column5
51.83124883996025,42.77237412667563,32.47028124518308,44.539984997319564,73.19081563625284
44.69805743822113,45.493824520228515,42.692909371919434,81.92031905002636,49.902949003267935
43.68135845540366,30.945646032815468,26.679621372154962,31.940390544112137,24.84520291297904
33.949693886560716,21.495248284720798,35.897941506731854,32.20507461143251,32.82951872129052
