Column1,Column2,Column3,Column4,Column5
39.81653511517235,67.74831339993797,42.239940978374165,39.069227637226064,29.241642815042237
47.71400959613097,17.943423043487982,21.099356103602684,20.83232675374652,16.338426413949307
13.489816984812794,13.009957633623513,14.292788220500695,31.5275934811949,11.216229654341046
5.406306956817872,4.96835918614706,12.906776728374258,5.230411703826766,4.363837352507138
