Column1,Column2,Column3,Column4,Column5
176.84403168323544,177.5867606343543,153.9270407341743,181.26032346177345,176.57000213578303
165.63907065166336,132.9964735901455,166.48844483979883,172.3734562162637,166.48646715576845
73.88497957658197,73.86547015568476,74.31465952644496,76.37552875571566,62.06305936450212
43.63302228734453,53.213495568118425,52.66526482036362,55.08890608919196,53.47262405579912
