Column1,Column2,Column3,Column4,Column5
39.648809716570675,37.51743238541109,28.494128186115347,40.20526762399538,70.16692478191396
54.82889530847183,17.70695169539595,15.864424018673365,19.851193866357484,17.740151899996718
13.220629846442945,30.320993092423514,10.173224830246447,12.140234410368329,12.02995954932847
4.865682880471178,4.7853119110263815,3.81048958443304,14.66902322552486,4.246459260380661
